Address,Average Locked Celo Balance,Average Locked Celo in USD
0xf373ad54de1a91d2b4944061df775a8aeb45f87e,176.05818273056084,95.7293198667719
0x9761c9878ae43faa1eb9ac84d5ac966c8dde8a36,175.46417873677248,95.40633801246902
0xc4a86307f53121e387f9345f09138e9f6a1252b0,175.3742940354558,95.22177357481716
0x5d346087b254048ef5f0d2b9d4125827c06deba9,175.11442795631183,89.76685302241872
0x94bf05646ddfadade9a236caa67f096400174fe2,175,95.2720125
0x41fb95dab859fb45f3e9f0d858db39175334314d,175,96.39013999999999
0x10106a9129beb50dc98396bffd6d85e3720036a9,175,86.994725
0xcb0823a3c9f2fd30a70db3d6b68274831130171b,174.995,78.745907395
0x9509f24b7be775e17f95be09e3c3c49f2bcf8bed,174.91759090782546,96.93180361717816
0xb3ffa801e04d17fa5dbc64723d8d934562466326,174.50683183234392,94.88623580209435
0x240826941c457280d570ca6eeafa6690270bbae1,174.28383160405542,94.7642719041253
0x39e7f86e24d7805a2f5680daec7ec079f3c2a02b,173.73856439012002,94.46807280845105
0x03f035ac293fc1983f1fff75aed3bc775514d045,173.53666204002857,91.06495581923168
0x9ac323386f8b3bdb4ad8552abee764021d874e0d,173.4397177221792,93.77353001146646
0xd50921fb8e2cf05d30d572dabca298f3d94a3e92,173.33333333333334,95.47213866666665
0x75436899a35dca08986cdb64f514b63b809bf8b3,173.13232616125603,85.62454922181279
0x517972385720ae6cc763daa3d9a8ffd10e5ce86c,173.1194620812595,72.80387870377176
0x45a6f12de3ff622beb1d91157a37efb4e61c65c6,173.06597761707886,114.77202975524183
0x2bcf445f8bf9445a419396ca41278b6a84744097,173.0528847547171,98.445024583706
0x257f8a2e24177c8cd96e57f1f1f64e0a0de6f071,172.9152301512148,94.02036930557607
0xc61442a9d40594dc23499dd6238b001fe6d8dfb3,172.7946758137612,93.94905895739747
0x5cb937eea1b5eba80cd0b5bef28df22fc523f46a,172.17638922660066,94.77884604397292
0x28ff3c1b6a80aaac351d72e3511963afe8c9036f,172.0704890699661,79.7456157594035
0xd2ab7b0136facbc9332fe14c5451bdfae33fb799,171.75848921798865,93.39104798906504
0xeff70c99d7b469e10563e0384c2a037eb9179214,171.355,93.2876325825
0x3ba8984a5b9426e56182d70018f65e5f0ba91ba2,171.32459852117412,93.15551042907829
0xc382d930663ec3cf8325999743d4b3f88fa35b45,171,93.09436650000002
0x1554c1772b2aad43ccb0d2185058f05042b82b5d,170.9628539135488,92.95880187899617
0xe7fd3597a73ab87dcceb8800949f7a40229f75c6,170.95429990648768,92.95415075023068
0x29874ceac6167b3f09d779be198bce51f9fbe592,170.88321940316052,92.42235422270066
0x3fa92116ea5f694b0ef3e2d1ac13212f8b6ca055,170.5128147734401,87.40798397949122
0xb6f53859a03bf7e385ee52b6336890d355d418e5,170.3324416071607,92.61593926870277
0x543d9f81bd9fd2bf1f3d4ea4b579a83145fd47c6,170.3324416071607,92.61593926870277
0x4c66234c1370a352d41405d342e43d0c67ace9f4,170.21657236660727,91.04728339778156
0x884effed92edfba5272532b025beec6356eb73af,170.0809025984437,82.30811458773154
0xcb1278062e41d54d83f499ef61740fb5fabb8724,170,92.549955
0xdc8505a25d140952de24b1b7b1f42f45e645d9aa,169.93778537964587,92.40143435398011
0x9db5b84832c8ea974127a432d22e81c331b0025c,169.63985238918124,92.23943721132697
0x94549c9748c8f46422e0fc84536eeeb38d283638,169.03097551133985,92.94037236217962
0xf5f822b18a46f741e0cd901b992a676aa7222c77,169,92.00554349999999
0x6b830f96501f3f625cf51bbbdc7bdb420e6b85d7,168.84407590171352,91.8067162541932
0xe13d4cad57c9505f49eb42b25a40358c1bd0674a,168.39306353960907,91.56152661177704
0x32dee4c84bf7ed1ba50a7cbd0febe566878cf5f2,168,91.461132
0xd74904dbfb2d33edde4b60b11ae83fdb57bc649e,167.76489745234161,92.79491135067259
0x4b321b90f506053384465fc0b69322ddf2525641,167.70438281688928,106.85922027832804
0x63182155a6d67921fe75c885a66924ebdb16f7c9,167.63466492719928,91.15960625743895
0x0df54f9aa61004cd5b288e8aa058c0932e3e6b33,167.32081274737735,70.3653074289292
0x126db3213b309a8d554594e591e614425ccac78e,167.12335238169308,70.28226742701345
0x0e474f304296011ad7c4c9fc5487d5b286fd7967,167.10719675468636,70.27547308763819
0x6f156c08e2627bedba2be0e6e51a6c365e351507,167,92.330459
0xdf13ff3997a29ad58ef8f9f911220ac12ee7202e,166.94832631774534,70.2086614232299
0x7774f09d442f5c73d9972c8b255fffce6aeb08ee,166.83333333333334,70.16034025
0xac86cda75f908b469c9b507b4cacd00f2678738d,166.7765790015395,65.48899315942951
0x9a7a1cbfbaf48116417fb318ae7fb430cc20436f,166.66666666666666,101.77163333333333
0xf8d54790026b9f240f54df4eb011a9348588fd4f,166.66666666666666,91.80013333333333
0x7c362e4be3456286359cdc4a36a58b1efa405684,166.66666666666666,85.77035416666668
0xc2c2228a95e8c46d9fee54e3cb716dbd9ee5e8de,166.66666666666666,77.02066666666667
0x9a1256f9219b695c9a8a6f5bb91eefe842890cd4,166.66666666666666,70.11433333333333
0xd71d1664c07b8509f248ed9a4b1c456f29366a0f,166.66666666666666,70.09025000000001
0xf817da1f8195014911fa5746e20c8f425789f650,166.24474131813997,89.8837061276039
0xad3f897ad44aa80bb8745ab11450c75c4c6af477,165.9464358588791,91.98385111703926
0xcdd9ac721d60ac6c081ded867734b883d101607c,165.85140032630753,90.17925064278903
0x09ccc92a2f20a0a7a93a6e3e98db320095222769,165.80801398671878,90.155858310607
0x2b26a07033f19041784723456930c0ae6b585a01,165.76848358853832,90.13423132102622
0x66517f780ad340aa3fd57faacdd2d2c50c4e5fc3,165.569352171057,82.22615408350764
0x4c094251ebdbee5d2227c722be715855ddf0db23,165.49338310974048,89.9847309665232
0x5717cad019e7cff23399220e47d3791658ad3e3f,165.33333333333334,85.08419133333332
0xc30e7824086a04042f57753cfbc349b95667ecab,165.23881791519543,89.84661143024563
0xb96d2e19275b87fd5a14ddcd1454a26325cc04dd,165.05695544866148,89.75827514489082
0x5104f51ddd44095ea66a8939879f9b784726f410,164.55417038088422,89.4739271926065
0x468a3ef441c9d804f8ceb4e81373d106c725c576,164.01585411378838,112.31916139347784
0x239855e006a0fb5037ed289601a72ac95c34c918,163.76274175032538,93.29388008062323
0x765a8e9d7a1a915a896985b302a3d1dc62fa5367,163.71288409845545,68.8480245255385
0xe4322db1d1616b4b2159c99dac4a1be3684ee0db,163.62451450459562,86.92266450720909
0x7ecb84e36d0d628e1cf7ad7ffdbf13c3460464e6,163.29559003763055,88.7969156337813
0x624ddadf622f8c910c003e41fc261a0bc603032f,163.1531036935892,69.620366101921
0xefd99de35e73ce93c807223602a1903e1f500436,163.10402032600766,88.68563594160827
0x0727691cb7c5406cac0b711110dc8f649b97798f,162.68249135066455,88.45621365164065
0xa2986b486da24ea0ebd445e15f5522a56d5a3818,161.9189537175,74.51310550036432
0x03be08381a66edf928231aef0cad592e4b6b3f5d,161.61238553302357,97.68665467689925
0x8927730dc0b0ea8c433b07f6047c806d565d2b59,161.364473151888,87.73965840436756
0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a,161.20833333333334,88.79367896666666
0xf9d97f4a79de58e9a212b72b3b2085dd002e5dfe,161.12325273716996,87.60848281471522
0x96e89e775e1d3b15e3ec1ce60d9b34b451188ff3,161.03408899835236,87.58112049188674
0x5f0e1e2ccf58078a5cae05711e368afbf737ec38,161.02907643287847,88.56002423086234
0xc28870af70d875f962bec22bb0a7bff9ed195f88,161,87.65025150000001
0xdc3b3ce77a3706f284d31fb1f30f8befcac0e722,160.8900394461411,68.65467585237843
0xaee98f7938047fa0d8018e5a6c333d2a5ff5e28b,160.53686457730296,102.3803520111096
0x636155164abbec79bf62ca371535f8a7d8904590,160.47455232246782,91.42928272172321
0x60c255cdbb6559ef57a5316c059417058aaa0fb8,160.40167062820498,84.02936396462094
0x53e66e5d41ebb408edee825128cfbb652bbf7025,160.383495852018,87.2064151614341
0xa4fea54f4dd3d8aab135cf93bca9219f9275066f,160.13825712733697,87.07282368650067
0xc1a93f69dfcbfcb657d3a496a532cebed9c1af10,160,87.10584
0xef98ce432d81700da584b50d4ebd9d76fbf65c9c,159.76866933233393,86.87211133270786
0x725d93b7028681b998af71f671227829514f19fd,159.53809648749998,73.41746436702414
0xee3d7c02ae8e720bb7dc905fae7cd3b4355d3689,159.44950728835184,73.20069750679521
0xe9756a1b0051e4a64ddd291c9eb560fd9570da44,159.36567484908272,86.65290991986912
0xaa241df01cb8e17fccc0237bc8a34ed59d5353d8,159.25742586748848,86.59388463494498
0x2338c5647c52c35f1acb243461e8caeb746e5bfa,159.15429976046212,86.57723219967257
0x54c8f6a5463a1557faf683a4a935934e2ebc33c4,159,86.56142849999999
0x8cc34271bae928d3fcac569ea76bd286b928f2d0,158.94960944943085,86.44744093575974
0x0c41c1ce3850ff0505acee5ac09d4d5dd83aac17,158.88524205139115,97.08565135658036
0xf662090e6c3ef73df12729ad22fd17d642449bed,158.41899425990792,68.63253650135397
0xa97c9e5ea6dfa63f0a410f4a5238b5480460767d,158.4173479266151,86.13734810225439
0x0bacf49ac4a3bd6803da1bacee801355e9e837db,158.00761198550654,85.91455957655819
0xbac5b83664ee7c4c7741dc80b080ec83b913528a,157.7535279628361,85.79693173334708
0xf265331ec96fb04ef26568f10b50d1a9c2e3151f,157.6835223770347,70.3039482452147
0x9073a1f0c641fcbb536d05d6d9fbc227c9f3d502,157.57666714328357,85.67585459626851
0xb280f2d3fe2543693ec0db3e803ee4222d2d7f3a,157.56780697014594,85.67519410850048
0xba4a318c5532d41db2f03c690dd69deaab4b902c,157.5480867713705,85.65943610821535
0xd48ddce1ecb09988c9bf7e09ab6f62cea7168e02,157.5332329098514,85.65639585746867
0x8eeae8a3518a790bee73d427c47fe318b9e0891f,157.5,85.3003725
0xa26d670df898309082cbff377708c8c0c9401608,157.4648013643029,85.61941344487393
0x69316afc4bed6fde87f72468d59c0bd7cdd2f4ca,157.42870144832523,85.59978459064975
0x734b3058c52c4bb932b4a6724b1c1ed7c425fde5,157.20927477981638,85.51420724649587
0xebb5598fabf432748e1a500ab834ef275e24fe49,156.8522095769026,84.81879242665595
0xdfff41502e83d4a79ef26ca5383ccfd6fbfdab6e,156.30563093019907,84.99184146867928
0xbf69e4db8a1b8eeecbb90fc2e29c15e96e8b905e,155.95075999666668,80.2557115048496
0xd62ffdf219dab468cccdb1be920b24206ccb994d,155.8232803176642,84.72929965810286
0x0d7e4b4256ba19e0c1b1f08f82374e416708258f,155.68281870412997,84.65045355023074
0xb8489a508a535fc413076ff2ee6690248af3f584,155.67764431263586,80.06328989543138
0xaad4a29f8b9f7dbb047660756149579e872cc0bb,155.60761000340554,84.6095900837341
0x9d370599da996481b1832e097e5e1590babf4e2a,155.33709754897117,85.46246267058764
0x108f203b596df2320b9c1393f4fe22f10f6c4957,155.30190874675463,84.44424628266698
0x7e37b44367cb9b9e59a4b14ec34260c10f3ae629,155.2868143537902,84.43516167104907
0xfe17219ed39176ac65aa5b7ddb3d0dc5c021e68f,155.16714181940816,84.47477642861672
0x90920ad917a70a0ad131241d2d27d7fe4574c3de,154.54099999999997,84.13389762149998
0x317fe40e71e296e95838795dae31680b6fc1154f,154.27695158968334,85.32660528308604
0x5649427e3fa932be1a8150e260081551f5bc8f60,154.26855381420478,64.87629503449692
0x370c0f7c7755dd2e93c8756925d8ab54b36c6efe,153.64450984434308,76.30394435684424
0x5d407dcd9d21f1df540900eb9a15e0d7ae3b582f,153.4001361342537,85.16383517114032
0x66a25d1778faf19a3b318223fdbc00458a44a9fd,153.23808215430708,83.32654914995403
0xeb3e3f66796c71e3a79ecc7bc5e4c6b600417e9e,152.8489344503124,84.70499669699394
0xda81fe5bc2b93b8002401a172107be4153a363cc,152.6340833441415,67.53230125360334
0x328292374ce29d3a0ca985b4d582b64257d99ebf,152.58033559333973,75.78952014559442
0xa32354375dc02a194f79e6809d5bd61481238dc1,152.52224376475,90.15988928805557
0x24287f94a96474a59a245b39e38a8a14b28bac31,152.46762184615048,82.96972888488877
0xff9f97a07c75b46e6acd6ac807603cbef02e2686,152.2924259746272,75.21350919556892
0x7cd60be8057ccfe1100589a8184dfc8565c0fd49,152.16604720177858,92.97518071734108
0x8339afea449872c066128929245607d35116194c,152.12182925531602,82.24801141358256
0x0207f87dcae2be8a7c480101b81fe11b0170db03,151.22763243168768,82.22803492129128
0xc5de4267b1085c07a17eb6778fcb38c4204381ef,151.10159328863907,92.32136525671099
0x35610cae465325eef6c127822aff132628fc1ab9,151.04803247734785,81.72218683399383
0x01fd969690d7211a16f6d845c0e69682af2d5ef9,151.02410339632863,82.11713655022373
0x20f1c4e8956b043a541d29fc56197703d5fea3b0,151.0209234809948,82.11562863003255
0xf22907cc4e915f10173b17341f3b5477d7789510,150.67277737407176,81.92609847808619
0x868e9a60dcbb6a8daf935eb08727658b01dc868c,150.65747422377945,81.91780243844298
0x45e0096b2e9ca7fd1de95448b0bc5736f36f54a1,150.59684939990146,81.88483857540935
0x41aa9284fdb5c2d5f7c5e19c4a089e5a1941bb01,150.44993335849998,81.90667389460101
0x6ee66c149a79c95aadfdb5fa1f82f5c8b68dc8d6,150.4262789426393,63.23875638864874
0xb9560480eec8e702ccdc44ed2877a07bad465f36,150.1632711561534,81.64908673438086
0x0dd467f33a1b67e85e96d424f5c0f193e488885b,150,81.66172499999999
0x693a27a768dc8f82019916fae30ad841d8c91af0,150,101.41095
0x2b753bdd0b472b050bfb55c4a84f5a6ccb7a0da3,150,81.23845
0xc168e8b30299b9549118b2360a2dbb1122fe4f5b,150,69.02815
0x4bae4185b0092001348560e4561b32df7d2bd155,149.8989333585,81.60670315810101
0x49015239b45123c66218a515d6641c561b4a1747,149.66612467192326,90.4330437006836
0xef4e0a096a807055b274e72fc673888d54bd2ec5,149.6653422388745,81.42100307392806
0xf8c3a3d6503b11d98048499c8eddbc3959117b44,149.41998950422195,81.24515286875355
0x618a96dfbd33e6393ab31275b6388c4f2252330a,149.41462990266464,81.22203712689047
0xcaf17dbeb33d05d1b6beb15562a29834680386e8,149.35567031875,74.24660266611609
0x363c3a07a4c104b0324fca8d9f1d7ee0ccf65937,148.62862808072168,93.29877467830545
0x274d5182d0b7b6b9296a521c587eae66dafea10c,148.48032984535146,76.31739681271073
0x31a88c4653b10cde6ce80053a5c59f7d2955d665,148.4631056320833,71.19089148431762
0x74263142e7d8b1dedfc2920d141c1fd0060b4151,148.26835415073,80.61882195845148
0x3c6ae38733b3198ecf605ebe3f30121a66c9595f,148.1554682449316,91.12349546988365
0x23dcad3303a176d0672ba76064f0a911de304cb8,148.09941694335126,80.54740460009002
0x5fcb1f8c97c4bceb2fb2ad3d087b1ebf975bb363,147.86067192389035,75.73724116366971
0x46d71b507158c2a6250a7da385934809c4f1f3eb,147.68735403345616,90.2431499533517
0xb7c728aa45fe08abed84ebe86db7df2d9444d13a,147.68504441706696,73.34433008786165
0xe40aebc785b2616b253d65374a7fdf1180d4715b,147.1602045899837,80.01692818809127
0x946c5662f6e33b399325cff66d8eb621018458a5,147,80.02849049999998
0xf3f51e69996eb3c86840c3b659d774fa44b59729,146.22427118214787,82.41793934089488
0x350d903752831449fd0ff65cd0da8839191b53ce,145.82137377172248,79.57166920033605
0xf52d531d0ca82f897aedc70c493ad5427614dba9,145.59201093973306,79.16713040070596
0x73b1dd9ed94ffe228f3b6b312bc2a8b26ad42254,145.40463549255978,79.06186942787097
0xf197975b419252af1123ff2a3240013422617bac,145.27776312553436,71.87293900254933
0x75cc8ca81c93a609fde5beeb17eb189cd479685d,145,78.9396675
0xf3558427e817c43dd987b05505ce66e9e905eb2e,145,78.9396675
0x5f5385aad50ef95e9865badd32635aadf9253d5d,145,64.16491666666667
0x4b7bc512bf4d717f82d30eba4b9c2077194a4518,144.9365709015693,80.16799969792413
0x46a01de29a318c80ed07e8279dd971480ae2961a,144.63054404701748,78.65977436068567
0xc6b81192b2b085d357106b5c798de446be40ae1c,144.31495086906915,78.46914794712558
0x48fe04f943b4e8288b2d0db0a717c759e6c0615d,144.25095290972965,66.362771846146
0x15c00aa7e24e9493817a4bad3f522148a6b428c6,144.19667995355334,77.9685416164238
0x73711290d43112ee4c1c24dee85b7e39edf2d889,143.41057440691029,61.19587348976794
0x422792f56012ac74d6943f3cc4d7db1bb43fa759,143.07443357658735,77.14530072473228
0x0d09f00b4da4227315e4cd34525218cd515c2a20,142.84183603083332,60.0709199871607
0x96521f5f1b0863c936343bf5734d43ce4db23555,142.7587501840865,77.62319165288515
0x3879e33c42a2cd94bca13c3cf59f300ccef89143,142.69945924590334,77.5907557071644
0xa2ed7d6aacded0a02de04f91d084e8f37c301456,142.5,82.41864333333334
0xcc052cf5b7029293301e959db639e22a76cb890a,142.16530893584303,59.769463516399185
0x1e1291337e22ccd8fa7850ae818672735920f9e3,142.02017706478037,72.99695828183631
0x6c1b1b7e7382bc87bba332b46ed66cf90242ce26,141.80437771001723,70.42382026734332
0x3c84ba12655753128b3a9c713af2fa59fe4512bc,141.49380337406595,77.0308537355803
0x4605741af8f6f763e9658263aef061db7e1d66eb,141.14916036317325,77.58869777767191
0xb975b0ef61e2f0b9a7c82395be23f9351494e559,140.83333333333334,60.09611833333333
0x36fdca88b5d33e43fd4fb274d90ce841bab33ecb,140.64985122905793,76.35715928418692
0x4264bd89c608e137b74dba650e169aecd886c884,140.50285880504023,72.59372944479557
0x994120141a44c59b7b7406a16278b62e5c37508b,140.46405150061938,76.37563143044974
0xc07317fccde6ebbab18560900fd03ea97e41fff0,140.4416073441571,76.36328776225452
0x24d71bbf94a39d1c516172318ce9d4d139e9a21b,140.26641283190824,77.5262763200185
0x649e38d06928ab385e16570ad17cce26f71a4d83,140,76.21761
0x859a95e14dae6e100947d29f2038ec38ac04f9fc,139.952573424731,76.09716889007323
0x4707a8be56736f61a4816028459066123ed3aaa0,139.8930331632378,76.0655203186209
0xb35d2ace70dd4165100a1f80f2d2e3b4495d0ec8,139.71735730843432,62.29838323152665
0x9f35aed1c65be1578e413dd2d6ee150e071f8eae,139.43000000000004,64.16396636333333
0x6bd722427ca5132ebf602116b1425bcd7c2e05fe,139.36140987225545,75.83660944449066
0x5a15fc39df227cde215a132017d34dba736cb8e2,139.15382034746526,81.17647320449323
0x63adc8880b9aa759600fae43ba981578765da46d,139.12826665229215,75.64916401102273
0x5d1407a79d6976526cb33610e4c0d6ecca0b05c1,139.03886596857112,76.41073628259102
0x322c04744b057685c7cf37b30196e63b0649f94a,139,63.83151050000001
0x5747f143a707f5b2a5c7dfbde3f500cf0f5b110e,138.89326035311365,75.97422445186857
0xc0d6ac749714beb6124f7946c51730b263b282c1,138.69899056253914,75.41572900906569
0x4245d7b09356ab490cd637c4e92bd683d2a4ea39,138.66666666666666,62.717408
0xeb79511e95861afbb9a7d42d0be31d29fe32ab3d,138.6133255470696,84.69864621353851
0x9301bace68f67ceb0adfa4009728e1c99e908ac7,138.49745883252658,75.45807936725284
0x0770cc42e41d8995f3abda961706845b6c4c78ba,138.4613086404792,75.17273105949444
0xa7f9a4ca318ca157e7c236096d522711e93c8f0f,138.41041903647206,75.25884381706955
0xd8275bf7611b0d663f3d125e5f9be22580449fe9,138.09286490324823,75.08617793626283
0x60dd6c9d4631aa0a2b57beaca334f56e3db4ac6e,137.71125893889499,80.82580146158786
0xe1f2ffc1949e7be4da9f693ea8a5bcaa5196d7d2,137.68647108958334,61.39585693543876
0x85c9b9f8caa4cbc213bba58ab17a5d80aff927db,137.65344396933122,74.8472485863929
0xcd158455a72bba28cc18c36e6a7b0ad1197d7a46,137.59608257791666,68.40076208538943
0x78ce1b04805439a605132acc96a8d04e38356a9e,137.57612934067885,74.80499830859716
0x2e00b7191c4e4edf17a27bfb6ee9e5f46ca6e892,137.56373358367156,61.33950090737478
0x05edb7874c700d54a560bda13e1650c9f27d70f7,137.38488401327308,82.702917771793
0xced62f60bcbcb09b8ab1119f7ce3b230f84106f9,137.08645196968436,74.538772311802
0xb513d1d7822364a6f6767964805934feff03af1a,137.0847978668542,74.53805185217068
0x444ab07cc2e11cb6ff8a8fb0a57b50824036c64c,136.48826684375,60.861564961256676
0xfcf06b3ec81f79b00e1f05535c4e53d66697ec15,135.95869985778117,73.92575377921774
0x347be1a3e6bdbf867c753d44bd32e0b70c2ee8ec,135.93295729071755,62.40457153343229
0x22c5ed81a1ada74fe62de9a45859bb4a1f585eda,135.74594126407263,67.41516820011005
0x87b9f775a3bc2089afa055a5c169ab69e6eb319a,135.65153379485068,71.9907628746727
0xde2a29eb21a3b5ff57cccf57fff59521b3a051a4,135.64451616079546,83.75767984196482
0x59d29112857ef1a88268c082636ff7634eb21c16,135.60568177891952,73.73493178216428
0x36bf1cb8b7d43cf14955859c7ad2021e280456fc,135.23308043711356,73.52899460004396
0xfdf2b378fa5ae0e11fb5e9e5596fa85b1f6c8965,135.23139240691427,71.14903982716721
0x199192f8690a07a7e9e256747c2a0cc743a77f73,135.22718181514023,73.54024640909446
0xa5fa0915b6f5fd8ee28bdd055e18164ab43cfdf8,135.1993386099763,73.51287267910665
0x2164058b5249e84147d34d5c945a8cc215f87457,135.07993751954163,74.98434691641597
0x9ddeb6c924e7fbb2c269efc370b12cc81f0b801a,134.8367496610003,68.69632214616006
0x5dfb2503271913efa0cc1e5352a7f25502ef4b71,134.66666666666666,69.30244616666667
0x8bbd682b4c6a35f60420476bf2f5703f87c572d6,134.5048178539616,69.13412415013933
0x2288b042f960590cd106a21f308cede1add76108,134.24017506026635,61.627443220356696
0x1346d7ae19db800ca7b06f4cf1c4acb0a3c262af,133.96334272062725,73.65754792161292
0x3ef18a11f5416aad2f2a4126aa6fed9b8ff9b133,133.79724163447966,59.197935925941515
0x2d98db2b3564c105877a04ec7388003faf1c429a,133.50198891821722,72.58975697114475
0xc99c45d49f4d31c02db6bf8ae738820902e802ac,133.33333333333334,61.22926666666667
0x2e4658d49efc3405559d4d0bfe091e6a927c53ba,133.10499701764064,66.14851564199132
0xef1883546a4c43f2f6bc10eb6d099fe5342f7826,133.02551995855399,72.33085459625651
0x6b7d44c94920c120026dfa473e0914838b29a407,132.74514058709184,72.1782324926324
0x163e913c3cfc4267f9fadc4dce5c8b90ebe97f1d,132.63696557225103,72.11940060270298
0x00d44ca1abcc4b763003e45bc228da33a8704a7e,132.5085099307116,72.04956727926567
0xa5fe90eabc4fe27361f3c7fa5fabbcb38d0345f3,132.25830062379086,73.52634955651587
0x91c4fa1f9adab0c0744026d634a9eab8c1edab2c,132.0820043995961,67.88913636497864
0xa2ce8233464b10b66bec933cbbff2d88ce5e19c5,131.87940341258252,71.7367058485547
0x72c15b16f623b0c25024507417aa5740e6c77011,131.79372879375,58.76822068265833
0xef4e8b30a5afe7cc9c25434874ad0d076ce85844,131.51977257795573,66.9851287147728
0x0098d9bd248febe92c7b9248cce68d1a1615b53b,131.33631163939015,61.725449022070286
0x82038b2a1809b8faf6985db3bb13c63cd974a27a,131.23662682659588,71.35817441110753
