Address,Average Locked Celo Balance,Average Locked Celo in USD,Contract,Beneficiary
0x10284e167cb218f4112e905f4a6eb17735ec4bbe,878.4010783215774,536.7394549332002,,
0x100d977c3c45394067873d50be81c2838ca74e00,877.2214159225068,671.1383738426316,,
0x3a77726557a7da1adb43c763ebb691c9eb815c1b,875.5185955176034,513.5827504999243,,
0xd5e6323887c6247397e2da14ef20116594c2af1d,875.3317382899764,503.86799255443543,,
0x66472dbdb2ce22da45432d066b1fa1eeb3fb37ac,873.0475662461348,502.83943775105445,,
0x0dc1d2e6f8908f049ea79dcd8b6fdfb6b2998b5a,872.494118637927,502.2344905229354,,
0x9d9815bf99f954c982a84ca5f4a7239a85fb5f96,868.4568164490147,499.88808185380276,,
0x0735c009c102a26fc97c27d01da2d63a8bd32a49,868.4128419904326,499.88361537038537,,
0xef5b4944f4f09246f1dcf57b8d2d26b7e73536e7,866.7834280518828,498.9541857516149,,
0x1a1d5ea65b00bac52aacb01119895e415758bd6e,865.8339608656538,469.72625518622203,,
0xe6c72195766da422651c23dd8495bf710f96ebc4,864.0130717281589,477.13369203872867,,
0x4b610627c84a555907798a3ccb06614e8d28b44f,863.813745183087,546.7371362054621,,
0x0d0330a52eb7699579958590db209a304fea8035,860.4810860871172,495.2923419453337,,
0x20dd52831a0584ede8392f685a401be8812e461f,860.3481204416757,481.6840755017494,,
0xa5392117d1a4a84e21858a379f9ce739f6b7014e,859.4679356865262,494.7146913680756,,
0x5fc5e96164277c6c047f8088f3b2e2cf242bb8b5,858.8319699682249,494.3486258396404,,
0x3c444e5d468baf6c17aaf3179aa6bb2c4a3918df,855.0414220308033,492.2112339081661,,
0x3ef90fe35f293ff80f6596d7f01186fec5508544,854.2616512472148,443.02480941846983,,
0x34ccbb550688e0163f31ffb69f8d9048408c4ee4,852.018540751168,490.43767594475014,,
0xdc5e4aee67ce69f454fb21d05d3e66b8b341efda,851.6391361738358,490.2301874126614,,
0xbed8c8117fc7e270ac38a2b8992a26267eec6bfc,850.1651424963677,493.75881116281886,,
0xf8a6a9b0ee9e94a07e60bbc7695ecca92cc5eca6,844.7818876299674,486.27173802174485,,
0x0edd64dcdd5c68afc4ce605842fdfc2ab2065ab1,842.9652961580584,474.588550685279,,
0x38479fc6163df211cfadcc5d1bdf0c82c7274d74,840.6636003026941,483.8886614366915,,
0xcca42245677260ac27e3d1d0107718045102a57b,839.0625,472.27718000000004,,
0xdf82e5d1890dc9edd63c0194ec7a6fc81d5a4cab,836.2644628185092,487.7936238825782,,
0x4189cb01c267ef20878abc9c3dab43f2be9957ed,835.5627274632311,356.549655937655,,
0x224a6d51560665e10a6677ef59405766cbfb4c60,834.6876425089165,480.4510119655634,,
0xa434724ccd6aac60f73627f7f55daaed337e6556,834.4180942762227,480.2659736954875,,
0x8e352df90bb2786541283655c53f28a347f387a8,833.2055991911053,468.9974164502206,,
0x48693ebf5c4b2b903bfca635af6cdf8719201c53,828.7251872329877,476.93180160697096,,
0x0a406c46dfffb394b1b433c38652373352cde9ee,828.6581610360065,408.73132179524805,,
0xaaf9f476541c844b9ddf434c49467c4fe7128b15,827.5,633.09914875,,
0x0944375aa1742a12833157893bedb8b693f83f47,826.0299762800176,475.4426913330865,,
0xfa184f23b72ee837d5bae3e6ff5979af0f10902d,825.8034311610093,631.8009807798603,,
0xe6490709320e06ddd3dd87880330983033d598d9,824.9982966459279,469.31906667037725,,
0x2e200f8c088e20f064f4a2bcf53695d13d210dae,822.6180434386926,464.1172822174626,,
0x0e56a19ba99ceb4c9c0ee0a91f213c8eda3ba82b,822.4527149432718,479.8017020840389,,
0x2de5a04df66d2b0116c9ed90907ffd394df04b6a,821.7239936774375,473.2647271829636,,
0x36a104e318602475b5ab33d7fb15eeff5324908d,821.5135063497904,472.8889303857511,,
0x43569ca62e045a226902f9fd2d00d9aefc03697d,821.4832417779268,472.8715091493301,,
0x03b19542a64cedaa7a9a410dbd0218f750c4c50c,814.8370751549958,469.0189444544103,,
0xd1fb5c2c4a37497b779645b3ff828f760c619912,813.7849270544997,342.1127419789305,,
0x8a990fa182425fe86ba7bcc22468f842114f76c7,812.5,471.7760625,,
0xaf39405637e6e6b6de70855ac8e8b12460d7f6f6,811.66635565044,542.8804998357755,,
0xbfcfd42b1d7f87038c1828aadfbfee474429f9b2,810.5651830789149,443.87522876106203,,
0xd96af7c5ee43ae86fd6e4c299087d7f59c734b35,810.5368850284057,440.5459256834253,,
0xae132a6f4093b7ef852672e8f86acc88ec921b3f,810.3006113131148,463.8427325123588,,
0x733c2ff97fbec34adf72f058581d327dc19353f1,808.737212221195,465.5345531854122,,
0x5376c1fd1ee76554b99a3ebdaddbbea8588c757d,808.5073749217001,488.58305983491624,,
0xa9623d970f247766d7e32b4f6fa026475c1e2ebe,807.9886464725464,500.4764008997158,,
0x5e224a3b13e57d07df63c55d887fabd434843ad6,807.2018076267076,444.84376202819135,,
0x8eae847e11f422f88dc27678d80ada5d6defccc3,806.6660200945363,499.6508968597675,,
0x12a01e655eb6d5263aa16260c75febec84f7195a,805.9556783622099,456.39700049991103,,
0x539393a8dafffd2443cb2ac5fca833738b79a377,802.0977865728562,461.7075569398044,,
0xbe72b9ce75c3b35278cdbf987e677232ca617bf1,801.2607714243125,461.2095853467509,,
0xd85faf7bca164a68fc8e11546867df8ae740b10b,800.6789893802206,460.8754354515105,,
0xf063810fdf92634327f6865d4808adb673072eb9,799.6432249343196,475.0518626010717,,
0x83b8ca7d79673869ed28565ba171c4d257ce4d5b,799.0226895335569,459.9288862378008,,
0x9d3e9c1e0a0089714819fe5ee6dbb6cd292cd46d,797.7510593115217,459.19088535719754,,
0xcdd7641ad05482b30144dffd82cabf276ece719d,797.5282617908255,444.60718657687477,,
0xccc6571c2b92eb374433c73e5d7af962012429eb,797.3657369836559,458.9954874688162,,
0xccf7900b7f5875c3a9c3c988998ad47fd1d8d027,795.3744938558624,395.0040986398798,,
0x823dcc0425a73bbd8259a1db0e9754129c921ae5,795.1236437812632,457.6982794376377,,
0x037dc1a04bf1434140b6d29a78b1b8433eef3b71,791.9314495549123,455.86008202500227,,
0xb87775aa7833e291c2a1d8dc256e8ca5f7cc0c9b,787.3619381864312,428.8141355557926,,
0x507262aa30a443389d972130f2c5d4b31319146c,784.3501994607307,426.6258053566897,,
0x7445a3b7fb6d5ea3307ce7f70a832be518c49356,780.9283156022396,431.9619846825161,,
0x7bee172ea45e58269dd9adcc32458f498df3dc2b,780.7241436171195,477.31762046337815,,
0xdad0f83b1fd32f77a72e4ef51adb9c59c55806dc,780,448.84359000000006,,
0x55a42a28657a1a05739eba97481ad395300958e5,779.402233951061,401.2451073022762,,
0x9e3b50e409419f5c862c88a4380effa54e995f96,776.333164648236,492.9594744896073,,
0x9a0def027870cd5e1f7619711fed55e811c0fa4c,774.664599098492,445.92123056271896,,
0x4bf6dc92ad4b14b9d2532f128e63751f17acf198,774.3107552396714,454.2154657860147,,
0x8d55c84d1da83ed00c529c7dda4ecfcdf2fccceb,771.875,448.18725937500005,,
0xfe8daa3e53098f65176231ab07a0fad05e48d551,771.4789392288719,431.3816397020316,,
0xe6b86e5e92be4626ad9776554bd98e358b3184b6,771.3489650315977,443.99839956636316,,
0xe53d565ca976ed12b817af28284070cf2a1a0ae0,771.3267314119104,456.24794488986424,,
0x962a1490e262964378ffe91c817846efee326647,771.0821648851195,443.8370506503068,,
0x7be1fb181258575ae430e4fd26df5a0471f4460b,769.3794340148378,442.89924534950427,,
0x7a261ff193bbb05ba1aa6d856b9ea8e74fd89386,766.8666976989982,393.10987523255494,,
0x3b6773b27bbf46d116e3fc688a9cdbe8ba70c559,766.6502803614029,441.9814675580536,,
0x5135dee2c76c034c30a7f216a66fd222f327af6d,764.8065721470331,431.8379759026649,,
0xba6b826a30111ca8a6ef5011a8911f1328434012,764.7242472212902,440.1983173553198,,
0x1cccfb3f83cd79fc91c1453052330ed92b266d82,764.5560301947565,415.71726339705094,,
0xe471616b5f4c3bfc1caaf035a270bfda9b5b1315,764.363158845228,423.6206785780047,,
0x0849d134bb6cc7c04209f23c1e8c7b890d44e741,763.8012308363082,439.62259130680394,,
0xb20ee25fa791e64f2be5f63ef40a23726abfe8da,763.0952817322407,430.799101781933,,
0x27eaabaf44f17b4bce9f9455619c3014095ea639,762.4369269563865,479.67471827542147,,
0x8a124e7f519894f843a04428cf9a3c45c6aeff15,762.221433969532,390.7286940292058,,
0x196cfa40af558db8ce84d0ef3c95efbfb61ec3c9,760.375,438.108957,,
0xdd3cda8416bcafcfe3da28f86d0ed762ed6d4047,758.5239644123264,436.6107604116591,,
0x18a57cdc588e673c1070a56084216d7a58d439a6,758.0834853362153,436.2794052875639,,
0x313ab814ab158a7bb7d73f80b5c73260526c8450,756.1628469137422,443.5697908066554,,
0x531b9efb3ced5b7c6cfa2519d123f5d92621a013,755.4204184680816,435.09118678592046,,
0x3c896db5a1acc027d08c6d1e7f8d81cb2c4332be,754.9537718146108,438.3917715033042,,
0xfafb92c7d2f5f1092dd78500f6ef52b70daa183f,753.7466939812498,426.5632812324204,,
0x2f6d1bd45fcddc17cce2795de5a013ecf5e39f28,752.8605458781249,374.7190160968006,,
0x3035ab3a58c0544386165df164c238b5f011e30b,752.8549184624582,531.9633401172441,,
0xcd460f0a99aeaebc5290cfbfebb6dbd7da77b587,752.698516257704,467.5032562199011,,
0x33c9d3f93eb40e39054995b164a8057674a99717,752.0364996470681,432.89595857805614,,
0x7941445bcda62988c2ea3b37729e3879c09ec14e,749.9982959874999,366.1010744603673,,
0x62e593bbf8ef11d1a8f75053486aa3e935092404,749.0742573030673,431.1900675111176,,
0x7121f12dfab4b7c1c98bebbe6fc98abb1f88083b,747.2573012532448,432.86975140374517,,
0x6e7d48b7aced4642dd7acbd789e9a93775822b85,744.3317455252123,428.4601015890968,,
0x0c63db02969fab4a1cf1da67b6367939bd8986c2,742.3291136836957,419.41871488703,,
0x702378a9eda8b690389ae3d3cb2193d8df522f8e,739.7082761770429,389.06038586165454,,
0x7917f37199cb111e5a523f30704c177db67b6720,739.538404744227,402.7592306862136,,
0x8bc57c677164d3a35aeeef9532075b81a83b793b,739.4832086707353,380.5324461318011,,
0x027f5146dd648599c036be743982c0af6bf97dec,739.455718726026,425.6349684269431,,
0xce35c0d05f9ca75dd0777ed72bc36a0dac439046,736.2479879046961,423.82675601192966,,
0xb6cd36f0334ba5a5dfed622bb752291bbd2d33de,736.1452262518965,423.74986182838035,,
0xecf3fa6a3460278f4b5dde515e67011df4fc6782,734.7460221096668,426.91284549679284,,
0x2363883673317da0b740c4bce361ee11bcb69a65,732.5515638028124,399.13177766799896,,
0xfcc75491d21eee6872f30fd48a09ebff43efbfe4,730.9380213215285,420.78297707010165,,
0x51d8f897fa3410ea7faa79a1d3c6218474370341,728.0497283611342,419.069614713535,,
0xefdf3f5d9ecdacdedc4e2f1980dd871fb8f60de9,727.3776811662894,437.63096345027066,,
0xeda20298948c22ed02576190b74f1435be6a6262,726.6783974561654,395.77066801798946,,
0x9ca13c2d46b69a2d138126a0756c714be09ff310,725.9104437083344,412.9591088249091,,
0xaeadf1bd41d254f9fcd80b2c7856ff79d576b4fe,721.9593028397284,420.3663487167034,,
0x8e2bb45cd21a0ad2b6c334c81f052dc5bb986ff5,718.75,444.83538125,,
0xd9131c964067b142d36a22a16d90e976bd960fef,717.6311482588623,406.3575817240039,,
0xa7dab38f63285c9bfbdf90de3c8c44a0d5dcf1f8,716.7782664376648,450.93418110811876,,
0xa1eb339dc0e8eafdc0e95597f4c73a8086f27f23,714.7523667855938,409.3717645257161,,
0x312508d053c25399a3bd3567d2d218cf673bd8ed,713.1073614363048,410.465460033255,,
0x8ea763edc90a78ad7a62414af3c70fdea4cc98df,712.1293669599305,388.624827739348,,
0xdd7f8911914fc85300e1f8ea265eb9f7b76d2455,706.6409866214514,395.6919172113392,,
0x00ea6056ab62b84e6190ab5a931b60559e6747f8,706.6070012579992,412.52253289369673,,
0xaadbaf085ec660c0fbb2ae505cadd54a31e29ba0,705.087592018111,390.3187777364973,,
0x55db550a7eeed4c8de9834b15923659e67123aeb,704.2522708652768,471.03692564839673,,
0x2e39bb4be82037a54ef9564a2610ee34c5588012,701.9448535996875,392.6997938747512,,
0xd257b557bd86761dc7a831380217fb7015b6ff48,700.4368451771699,403.1845244645433,,
0xb74d45eb60a1c4c9f44a148f79e4940f445a3192,699.8258353424999,394.61324316499906,,
0x40b793ff147b93b32ef76f8798f724ccbe367980,699.6633552644167,391.7560079978047,,
0x7fcb2f9ed079906339394a9f2a6136ac92fc4f5d,699.1310965428502,391.2870183991162,,
0x210595679839d91d8d49b84b2698125d488f95ae,699.0294725773696,402.32505281475625,,
0x6c392e7259975edbcf394935db57f5152ebd3834,698.5184212562388,391.1080904155048,,
0xf7fc8acfe8cc00f279764d15a94732525936e5ef,694.5,464.29234875,,
0x100d36b24ec98b317070c9066fc7f75bd2cf7f8f,694.3634464809631,436.83793601501003,,
0x219f4a9289f3b82ec1a2c1e0e8b157aa97e7254d,694.267014422245,399.6367459350402,,
0xe3072cae55807735dcf41f0fac3738a0e36fc537,692.8309556992463,392.23682689008314,,
0x01f9da3afdeae325177630314a24da462919f3b4,690.4178559019617,385.69445474629015,,
0xd48e7436e4bd4e8e35ea8a8647723b56ddf7c721,688.2016009982655,396.1496715433529,,
0xc76ac330689df32d967c5a900c3141231cbf237a,687.7138465278124,384.73832294851445,,
0x3ab0a02f492bc42ed4fbc890eee737d903fcc70d,687.6816732508833,424.694251520758,,
0x31cd90c2788f3e390d2bb72871f5ad3f1a4b22a1,687.5,525.3215,,
0x3e3f3bb64128f2a7b90923283c31766b83b6539a,686.8803904842405,324.2279980742414,,
0xcc052cf5b7029293301e959db639e22a76cb890a,686.5273986848916,432.69414623599334,,
0x3a86895f6a53912f2e84fdf7179e699866606b8b,684.5982384796918,394.05868700625507,,
0xbd3b2c3522b103a9d94458024c62089e261de677,683.1871042943703,393.26464151215134,,
0x9b4aafc3d0aaf2bb7b24d53459268edc6cf65356,682.275839677922,392.7299610756206,,
0xb04bd2b9ab309cffb26f693b0479ea46851e061b,681.5568849205815,398.12329364931463,,
0x7e3ea3b929377617015442d0ba53103f3a69ebd6,681.5280556446776,370.60755228081865,,
0x97daf259c6da7f068f5d7fa1c2089abc366f0a0c,678.3449309442321,410.02579599590007,,
0x5254f15ac628c69a2d0d89e911a405a155cc5636,677.8085573233919,390.68504233563664,,
0xf34466c2eb585d4ffcfd6aec293b1a221f58a1a9,677.2750142790918,389.8602943693512,,
0xed5383e71b34865d26d31b8824c0908eaa1cc579,673.8915404562308,377.35348031613046,,
0x4dc650ab370f0b8059e53c429770d31feb0e6470,672.1138696911416,405.95022418322003,,
0x537abead3d8298cf7aa52361d67e3837ecbeb1f1,671.6757595551184,386.6369819197411,,
0xc94c04f6792700790798eaebfd04fdd43c14f82f,671.4769959429317,376.8266184126835,,
0x7cf215a629a04d9e8cf72a0288837c19281aa1ec,670.7483515129637,366.59643001803147,,
0xd19ee88573bdd327b214a828ea0376dae832fcf7,670.5759090401854,391.8606097492285,,
0x95342cadf7189dc4e2a49de14c9f37fea7416167,669.8779497016958,406.1958960734078,,
0x0ce1802248dbae66b82b752aabf499be27eb25c2,668.7260932050118,392.5027150845367,,
0xb4246421ef7c28f7593d4c286936947a84e2cdee,668.3942893517524,373.5187411562377,,
0xe0debbefb52b9c9427d85b3b5d69c2e9f27ee100,667,325.586628625,,
0xcd08728ff5b51ec6acaab1beaba0baa89630e427,666.4166263531044,383.56920191970556,,
0xaeaeb7d0c848f1a5e0ce5f67eea769533588ea00,663.314744262275,369.9841841842803,,
0xa6e27382cdcca7d265196dd0f2a6d6733e1bee3e,660.8635826144304,380.4132099383028,,
0x2fcaeb029ca37aecef6d942f406f99aed46b85d2,653.9481030234156,294.99268048877457,,
0xfb06de82d4126c38f6be3caf0a8af4a58c078736,653.5585252892383,376.21847145199814,,
0xdfd8670f636e4b55882da4eb098083dc75dbe5a6,653.3256687854589,376.05801586753347,,
0x7cbe6f62d1cfb6cca12c3e8d9141deeb5fccaca2,652,375.18720600000006,,
0x5c45659899815459237bd30c37179431e0457074,651.8868735254197,372.3062632902808,,
0x87ca84b995229bad19b18a68df2ed4e4a7bb6a9b,650,374.03632500000003,,
0xc08240bfa4b868fa3d46a4ab0dfc167891412386,650,353.29034000000007,,
0x20ece8027729ed28ab98dd3827b1ef6b04bcc76b,648.0677751200268,373.04764083008837,,
0xfadf1137a55ccceebc877fd4693aff359233614f,646.2628800477526,365.54032367654776,,
0xadccf0f815bbe49f1b4dfb305cd4711d91e53d6e,644.892917819898,371.20762964733893,,
0x6f27426e03a41c3669395e9250d92c396f18fc7a,643.72820723912,295.48638287179324,,
0x3b999eaae57c416d1ef54bd0c775a205241e3ed3,641.4877678380695,368.58466586732595,,
0x0f54320809c8acfa8bf5ab7d447f8e44d07cf1d3,640.5428358832211,368.70228344219345,,
0x20134f205af5dbd655ee1d63d9c15715fc088011,638.7209364990492,349.99385496229127,,
0x921e6de2d20a487e9438aaf1e98d1b62f0a12ac1,638.6572831741661,367.63081306128134,,
0x8a6a56aaea185ec372965c5932c1b6eafda18641,637.5,373.48925625000004,,
0x29b6918468624cb21f74f45508bde0bf5412517f,635.7584499256353,346.0924660451444,,
0xd18e5fd9ff39e5bd64e90b5800fed38416f55a34,635.3990187638019,371.4862401673582,,
0xf99635e9c0d326dc1ac3d298a3913647f062220e,635.1254728206281,355.6249011953275,,
0x63003762aa1d98a23af8abc8d82adb371131c18e,633.6756699503262,354.132549051761,,
0x35827fcc37dad4662135c9c9fe2ad5637b8d5faa,633.1053717883499,292.49904884917663,,
0xbd3434cd15b2fe10c9069676d06e5e451f94019a,633.0367276285759,303.7328388324981,,
0x59104bc5f8afa79af15f10595c743a9c29b36fa3,632.2717952172487,269.8017559115139,,
0x0d936ddf3da68c2f13d3f25235a4fc1803ae8217,632.0909395201311,369.95018008788617,,
0x9ebbb57a1e61c1b13e2b248509a9d203602b539f,631.8536338849783,323.8997091592281,,
0x724af2493086f4b611e6fbe465c3c92301578420,629.9920974892157,481.9900058208021,,
0xd3a63bac28e6e19eaa60e4602b0f892206fad78e,629.6664146464636,350.71630683475684,,
0xdeea8814523956d45fdbe14b6967ac285674fe12,628.7532683225937,362.0428357132484,,
0x9611a2d0a484f09446c19275a92f91b8e82adc3c,628.7266130604875,361.89405391493057,,
0x76f7810bfb4f60fe7182e3e08beb3624854a21a9,627.1274412148973,302.40544536909005,,
0xd949aec9c687b2e616e5b82204a921af569da46a,626.7370291591217,399.3075802753371,,
0x11fa655e043368e65932a0c05b2460438e41419d,626.4923244901006,421.0056662435271,,
0x5c6c66ed8c149455a4e27f1bc3597ab95c0df214,626.0321656621066,358.97306218279664,,
0xe26b6a5655601a9db347be8bd23dd7d4eabcf818,625.5693979495438,374.2231206861925,,
0x4f01e9b50669b3468608fd9fb145bbebde86ef01,625.5203980864437,477.962638259444,,
0x49812729591af09446cb68ed11ec935eae2feb92,625.5203980864437,477.962638259444,,
0x21ca7e473044b2bdf443f26caa049b7e10b4a458,625,477.565,,
0x134ec18a2c8a6d12a57c77f336c7615000a5a78d,625,477.565,,
0xb30b60015f4b1598151738c60f1cb97ec3899986,623.4867013155069,365.14607356883243,,
0xc27e568c38690f5cbd5df09431c54b0ce9b7bc4d,622.662908272078,364.1398395853527,,
0x278464d2bfb2943a98f9c1c23635ec452bb592d3,622.1395132074199,362.505956451999,,
0x16f75f8ed5abaf3911dbbedaaa6966a72a605e8b,620.0137535065322,364.0185253939702,,
0x10845b663b601f0411a63115241ee13233a568fd,618.8626012497514,297.05832520356734,,
0x23a3d9930b25f097b464ffe179ac4cb3279cf720,618.4038150659679,358.51576300344215,,
0x1e30ba2d172ca2c1c2b651aac324e12a2cf95990,615.2479953346974,315.3873623618948,,
0x83be4702288e19a019bb8f51a79b64db983de641,614.0663417026178,346.2519113471771,,
0x683ae13f8939ce863f9a05eec2b79ac01d9eb850,613.7046795659609,334.91980609989355,,
0x5557d17c79cbefdddaf4030a7f5fccd09be90823,613.1304376786419,352.93682819989556,,
0x6e150c40ac9d8ea1da7e27239dec208bf90ec7b7,611.1618025901768,351.80403411633637,,
0xe173cecf8ae10d8023c8448fc75009f1a18780ce,610.7919236926323,345.88574469492266,,
0xf70425ba164def0b43a849a34ffe66ab841e0c04,610.1417046365563,351.21622076137794,,
0x536708aa89c2f26a159b299d89129b748524a931,609,355.92213300000003,,
0x8362c1e6b48d9c25356df7844dbbe531c2fe8520,608.1725204859374,331.3636762581815,,
0xfad210408a385a6ad74a9fe2ad3634bbb2fa9b5d,607.2656702423631,349.56180321518264,,
0xd31e82cd860379177a140f58b36fc5039e4b1c84,606.2463381491543,344.9538195880531,,
0xa31e0a0251d404af7ea24d390653b7c0b5054980,606.0758969474988,286.93367406983316,,
0x5bfce428d884fd88ed6546d932138b0582faef6c,605.2263513285501,348.4074700426303,,
0x6f4ffa798322bed83d6c799e692a26b7d0b3c8c3,604.9119324117967,354.05003372606103,,
0xa0042b5a0cf38d1bd76f4244dc6e5444ffd8d6c9,604.1573296659396,347.7699928157668,,
0xb2fd47f02a9e1855228a6f21d8ece913ef48b7c0,603.2025716477292,328.50925558261446,,
0x3fe335492828900f97f7c310f6710be71877d663,601.3879263309329,351.98738431594575,,
0x5ab2df0f7fb9a4594e7b5c69c316f2be616afeab,601,345.8397405,,
0x0b46efa8f24e17a9bea85aac5dd64ac813fdbeb3,600.7733910953693,345.8241363929433,,
0x8d28f8ae742b9b9798e41a3f05413da7d82f9e31,600.1571053506364,327.55182535651846,,
0x1c13771a237b9f12e9797fd4665c945d7a5c41b0,597.7211476009817,332.7781211716399,,
0x781d79508b6f4b9bce2e94835ebe8907e97656ee,588.5788503325591,338.7926198254122,,
0xf56c1789d2c036db6a863aa3622dd8912564764e,588.5586557369954,338.7929489782072,,
0xe5314e9f16e1a5f99879343ca138f95b69106474,581.2311566186487,410.70264409086155,,
0xfbe028cd9dfe5469120f3a80a584f1fe02b88799,580.9622088601934,334.4034492789075,,
0xc49e1cecb2d4b7ddbb9d9c0fd49d5a8c853bbf70,580.5070552946904,316.3874861764766,,
0xa471087bda27382480a2ed4acc186c602ef9cbf7,580.4987767390626,319.4007598400582,,
0x028172cc31f7ef898569e980dddb92f870043e42,577.2206957147727,332.266461135605,,
0x798b63c925b98c1fd395ce53d589e655bb5d5ccb,577,332.02916849999997,,
0xb7162b74c383d0065c2be7c91486291207c770f7,576.9924432683601,332.11804540742304,,
0xc9022b46b68376da3e09df7e261aa20f77caa420,575.168888175,384.5162188894123,,
0x1a197056c0d46f0101197c5cf4f5521eadb7b909,574.5250065815873,330.71521598235773,,
0x5ef74e73f20e95f35a02255142499933a1576035,574.2890847148095,330.57941170885783,,
0x9b7fa72a2dc5c442619a6f249744ef795712f53f,573.2803438702048,326.70502828272566,,
0xb63e8fb41108d508525dc578f75da42c49a58355,573.1294110055859,350.206441747785,,
0x20309a2e421143a97de577a98e5a83d01b87d9ce,567.913677485209,275.4113774991222,,
0xd77ff3fb4e2e5769b502ac3fba7b8798d65da5bb,567.9049883278961,326.90177572446197,,
0xbdd389eff9b1e56c3d4f945f7b5e44a86c38fcce,566.8820180252412,433.7064103583971,,
0x6ee66c149a79c95aadfdb5fa1f82f5c8b68dc8d6,565.7729444211333,350.24878448352104,,
0xe23970a161f598f40eae584d41a423fc7ef9525c,565.6902765075243,432.79432693123755,,
0x00694448f46a9f41660d537b869a348c9dc1e5c8,564.4471134888888,328.02355145850737,,
0xa276b148c8baea26298c8dc2e3b9602a640519a4,564.3074744772582,310.72410901370836,,
0xb6bfe7e187d224769924344cc0bb00fec0003a10,562.5,305.732025,,
0x134f0d593ba7a68a41cbd450f75eca4e366c68c6,561.1628153595625,327.9643123202966,,
0xd268961e2e5e17398f84784fdbdc411d0862de86,560.6329460769617,322.71797757851516,,
0x7dc328883383161d8f9279d7d36e1dc7ab539fda,559.1677348510051,266.8803955972777,,
0xcaa8fc84048efca6c26ca2993d35eafe08ed5858,559.0960362522732,306.30382529220896,,
0x31b0418e6bc694ad3f541190e98a404b4c2a9324,558.6704544288418,340.19687245592627,,
0x17f591c7d80ea0323f9e5636db29b829e3b6f81c,558.4242894618857,321.4322356224982,,
0xf28caa678ff0729d00b6b1aabbee4d6f68ff4dce,557.5742167241979,340.7009492078405,,
0x23ac5677fbd1c1be3a16a937202903fdc16f3382,557.3288710720822,320.7340503928915,,
0xa5e5521e77ad1c7aa1f9561696a9008566fa1079,556.733183257167,350.24179407248647,,
