Address,Average Total cStables in USD,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0x6835d4deabb55866107d4dcfd383fe6518f9483a,37.800445901477545,37.800445901477545,0,0,37.99019583832662,0,0
0x73bd85d1270a9a5aeeb2ac5f982f7aa88a6d1e42,37.79526220047176,37.79526220047176,0,0,38.01326829413863,0,0
0x15ac506c4b33382c38a8ec2edfbf617d2e173be7,37.78764383164571,37.78764383164571,0,0,37.97915371424982,0,0
0x5265b3377a0c5f7edf65d886958bc958df2fb5c4,37.7798179708939,37.7798179708939,0,0,38.227281037869176,0,0
0xcbe244f5fe3ecc97eb9e82330a82b55685f933c6,37.74081759604334,37.74081759604334,0,0,37.93209016067856,0,0
0x61386a586fa3b78590737f99cf6c907aadcdd80e,37.7329501623317,37.7329501623317,0,0,37.92418285437488,0,0
0x5fa18f60c6e4a08493abd3a4da7b02e20b0cb2f9,37.704818182669975,37.704818182669975,0,0,37.980559315481074,0,0
0x643654f01a35c27a0c8485a7ac09c7429825e6f6,37.702842001242054,37.702842001242054,0,0,37.807047429443735,0,0
0xd26ab5e8e9cc39065b4cae390bd6ccf018ebcb01,37.69442514332437,37.69442514332437,0,0,37.885462588426506,0,0
0xd3a87fd15aa41cfabd6faf8479760066ad25e540,37.692865830010184,37.692865830010184,0,0,37.88389537242564,0,0
0xc437889480090292553495ffedac6d911669846a,37.69266910965319,37.69266910965319,0,0,37.883015245473764,0,0
0x4d12c78aec3bca20344566f7b9b9af83db54295d,37.669110398396384,37.669110398396384,0,0,37.860019546961944,0,0
0x78fc7db906f61306a89572487501683574b66105,37.65950379442632,37.65950379442632,0,0,37.85036425618814,0,0
0x666dce7ef52d112fb201c8ee83324813fc7883be,37.65818409307939,37.65818409307939,0,0,37.84903786652132,0,0
0x00bdaf14d8ffa5795a809be4124b9bcc58a2abe1,37.65514103544134,37.65514103544134,0,0,37.93093687747748,0,0
0x657c0e404130611b135ebfbcaa444aaa99f6ddc4,37.648221878223346,37.648221878223346,0,0,37.83902516260578,0,0
0xbafa0473d874776a59c2542556c2022035eaf3ba,37.632228155826496,37.632228155826496,0,0,37.886202919489484,0,0
0x0c5620ffb2b49720010c030ff40b5f0093e89676,37.58293145288024,0,37.58293145288024,0,0,37.05345609205285,0
0x5a39de2313a20bfe539753d2a3d4629f62c11229,37.577718458918,37.577718458918,0,0,37.768164428046425,0,0
0xbca8fb1078f2cbabd2ef41877552eeb3046ac123,37.57053580494889,37.57053580494889,0,0,37.760945371987134,0,0
0xb06967aa118eba52a3415cedd2ce7933fc9acab1,37.568274949042056,37.568274949042056,0,0,37.7586730579367,0,0
0xa4e7b4f2c50403ac11f1be9325578ebb434df0ca,37.56753417774603,37.56753417774603,0,0,37.75792853237051,0,0
0xb7651ada8fa32b471d6c31f78872342b365cc045,37.56571485045716,37.56571485045716,0,0,37.75609998462966,0,0
0x57a92af2753cc6841210c6d9198f6eb4887bec0d,37.5554058764791,37.5554058764791,0,0,37.80372232684889,0,0
0x5705d40e9c1f260724ed0c37a44c8d189da772bc,37.55060529958261,37.55060529958261,0,0,37.740913857710105,0,0
0xb6006f64c4a54c84d8fb9c569ea3d33c7a2213ff,37.52261542513955,37.52261542513955,0,0,37.712782129025165,0,0
0x2a92195a610f21f8da1801ff9756aaa11319ef68,37.51451138836269,37.51451138836269,0,0,37.78373308114353,0,0
0x8cd2ae943f82dde21dc6d74211b8c3b51c6b6402,37.507248243353395,14.438169167953776,23.069079075399614,0,14.511342613080236,21.686385356152172,0
0x84fd6b26725935b36200c0266bd9d0f25750d79d,37.49703008146988,37.49703008146988,0,0,37.606314030041176,0,0
0xcdafeb61a48668d54ecae01a41ada3be2dd06731,37.491234574954426,37.491234574954426,0,0,37.68066590264285,0,0
0xa670e89af6f709485f66079433df3c24588e35f7,37.49009526580355,37.49009526580355,0,0,37.68009715571122,0,0
0x951dac1ab35d294a3579c18f1bd7b7841a9c0b0f,37.45620569902731,37.45620569902731,0,0,37.64175878308459,0,0
0x1825bc8703a509f7ef53e247455b90ff7c7da3a4,37.45401765625166,37.45401765625166,0,0,37.57274538658033,0,0
0xe3f0cadb2cf5f940e1a6628074d7e17abd62bd8f,37.44432581390259,37.44432581390259,0,0,37.634095741680014,0,0
0x39a5a4d1373da8cca9492881d20e7607845a7d86,37.424459416272406,37.424459416272406,0,0,37.545808518452425,0,0
0xd390fb4abc38c1aaeb9c40bf2ff6fa53fdfba743,37.40608098544423,19.16811628769722,18.237964697747007,0,19.29341325107618,17.41998586992944,0
0x927e9b299b1b6617b5122d25574086b6932e9a6a,37.39943749878474,37.39943749878474,0,0,37.51582515435855,0,0
0x0daad1d95788bc0962c852f48f2bd0ebc45d9b77,37.39192680514056,37.39192680514056,0,0,37.497728729959285,0,0
0xf1d24ce1f4f6b407bb2138be6aa5fc078aade0fa,37.377716672003075,37.377716672003075,0,0,37.50873566875085,0,0
0xad122a48ae86ff3f6e9649883ddbbcc416734fec,37.37756911413148,37.37756911413148,0,0,37.567000715238066,0,0
0x45236a527c40175ffbf09cdab31ba7ec8b802fdf,37.377007580311414,37.377007580311414,0,0,37.50135876508995,0,0
0x36b212ef7cc0f4973f06843675622d7da6864309,37.36740295772467,37.36740295772467,0,0,37.55678303618464,0,0
0x6c2bf12d7ea9a5d18433b009bf2fd5db40bf4bab,37.35733676963582,37.35733676963582,0,0,37.546665832094156,0,0
0x5babb30e24d6180989b1c81b155520e616cee661,37.341698773358964,37.341698773358964,0,0,37.53094858158158,0,0
0xbe1088d87f8a1c5ccb210fd7912c09885657e126,37.335444893991884,37.335444893991884,0,0,37.48645408873433,0,0
0x6cbf9ce341b430c07c8004c8e952e69042a2a64c,37.33171568478934,37.33171568478934,0,0,37.52091489816332,0,0
0x0ffff58f80bc4d440232ad27986ae978b9650e2a,37.3234669749117,37.3234669749117,0,0,37.51262438336482,0,0
0xffa4fe15b45df877ca9fc0052c68ac785f83d6c8,37.32279679207462,37.32279679207462,0,0,37.580228425024295,0,0
0x75c7cb6b12471b9dfb167dd8c27731d05d34a7da,37.3171866814954,37.3171866814954,0,0,37.50631226107185,0,0
0x56bcd4461ab031f0e1c8b97abef266ef88b93b60,37.314875833995636,37.314875833995636,0,0,37.50050304771094,0,0
0x5dc2c48a4e820767f39dab6607a7c09739ae440a,37.308481060918204,37.308481060918204,0,0,37.676312861791054,0,0
0xac411d4ab1f923637080d5844e6d542c31ef390b,37.305548545122,37.305548545122,0,0,37.49048805859889,0,0
0xedf364accbe2e189e491f3246abdf6f90777aed9,37.287387932487455,37.287387932487455,0,0,37.59126822657746,0,0
0x783e9e1d6aa973d8e58ad787cc12c56127c6f9ef,37.2264441937075,37.2264441937075,0,0,37.4828075,0,0
0xda4b57a313b6f12896508ae6db1b810ad6c0fe14,37.220058031986035,0,37.220058031986035,0,0,35.001239067621896,0
0x54a21c65061accb7df30896aa028429ff2c752d5,37.20940703918681,37.20940703918681,0,0,37.81624431165595,0,0
0x856f287f389223b16deac5352f6972e25cd8dd02,37.201460925,37.201460925,0,0,37.38999999999999,0,0
0xd861c573d3010ca3ed332f344df4475aeec5bb0b,37.17525580291281,0,37.17525580291281,0,0,34.95910765747721,0
0x82a1b751fe92ccf4f6d5b3c9c6c132127afa2002,37.167869929295804,37.167869929295804,0,0,37.24101127544077,0,0
0x451b92cf568c924491d476f8370ea5b6b7b35f6a,37.16739073721562,37.16739073721562,0,0,37.35575714260722,0,0
0x753972297123e4285a9c932ae94aa7785056c2d0,37.15949532595622,37.15949532595622,0,0,37.346005092091936,0,0
0x0aa1b85545ce2a38d812172336ecb41889122e5e,37.15485582836511,37.15485582836511,0,0,37.34315870614082,0,0
0x16aaba4d6319043c9055a51d731d6d0cc507efdc,37.15208067334652,37.15208067334652,0,0,37.34036948648211,0,0
0xaa095c1f574103086f0f828b785ac8f17e925ce8,37.14237660973598,37.14237660973598,0,0,37.252756981011736,0,0
0x0bab4b8ce8d93bb2cfab9e292793893d4a046576,37.11682390377798,0,0,37.11682390377798,0,0,187.16
0xac3dd5fa849d65fb1c81250a172cbc24e45cd47f,37.11075520222152,37.11075520222152,0,0,37.71598359090476,0,0
0x35392841ae2990fe7d5e8cf6c7d8c47dc3e38d16,37.1028429711938,0,37.1028429711938,0,0,34.85116123807628,0
0x07610fcc6af85fc34bdc0af58db9d01c2a6038dc,37.041256452008575,37.041256452008575,0,0,37.278083673662714,0,0
0x697e8eaef3130a94e9e61de6aeb1990c8873f40b,37.02983671920956,37.02983671920956,0,0,37.217505993180175,0,0
0x9565286bd57b1d66566fdbc8b698cba0456669f0,37.0155221243039,37.0155221243039,0,0,37.203118851110624,0,0
0x9d19208adb74f56468e2a6c1fcd2a9d62d88d926,37.01473300172305,37.01473300172305,0,0,37.2023257292126,0,0
0x4d25f40fc3d777e9d4ee2b4a277b00fb1a24581b,37.01108184361251,37.01108184361251,0,0,37.19866054997319,0,0
0x91f7f6f39d758f0b66cb1bfa84392536c8e5c1bd,36.99952675405905,0,36.99952675405905,0,0,34.7801438842618,0
0xa4fc9913ab95e59f2787b75bb7ce0abe0ad29745,36.9969815578572,36.9969815578572,0,0,37.217485526371185,0,0
0xb329a3960e47f8998e58b091299950cf41feaca6,36.99198460867158,36.99198460867158,0,0,37.17946204603873,0,0
0x5e7820b91d6dc45fa50ae0a810bae3a272e0c637,36.9917938082979,36.9917938082979,0,0,37.177829612337824,0,0
0xebf4aaf07b617599fd0738a0918f8ee39d5c859d,36.98720077211346,36.98720077211346,0,0,37.174653964730624,0,0
0xb6b9e0f1c3d5d10cc32ee7217ce31d63bca13995,36.972835058146444,36.972835058146444,0,0,37.159655889636596,0,0
0x59b792c3d5c9b061ae37ab3b30c1bad58fbcc4fa,36.97069458810777,36.97069458810777,0,0,37.158064126465455,0,0
0x726f085e584327e2515a7dcb91f90e85543f0297,36.95657369502197,36.95657369502197,0,0,37.06460687867494,0,0
0x84f6d83a6db3427d23b2ab54a82a7816670ce3da,36.949861640022775,0,36.949861640022775,0,0,34.57744212432515,0
0x7d6a63d9ca9df5c227b74bd80770ecb04b77a6e3,36.93547466807924,36.93547466807924,0,0,37.064219974586855,0,0
0x1cbcc8e6d8e0d09002d931091acf41bf367d79c1,36.92919779182868,36.92919779182868,0,0,37.08457244737378,0,0
0xe59471222b8c2b47aa2fee80026bfbf0ba3c57bb,36.92182330760138,36.92182330760138,0,0,37.10894516358878,0,0
0x96b64ee30c18f4a64d62546288c976a7eca754f1,36.91479085184824,0,36.91479085184824,0,0,34.69930425351436,0
0xaefebb0c4e141908ae11b30f3ec68611025ec20e,36.8981427896249,36.8981427896249,0,0,37.085144631428875,0,0
0x1aab3b8452d4081e96ad9ed717028b6a40412ded,36.89638902544224,36.89638902544224,0,0,37.09955313036349,0,0
0x4c988f87145a7101d4cf32b1c2ae07c494a5f4d1,36.88664723665318,36.88664723665318,0,0,37.07359081835473,0,0
0x3c30147339e4f16dcb459ec0fd1641ea9a7a9db3,36.86270268324468,36.86270268324468,0,0,37.193080029967994,0,0
0x010fec4907b7a98538e73e4ace672729dba2fa04,36.85569322916667,36.85569322916667,0,0,36.979166666666664,0,0
0xb57883f34b88d8bdad5fe10d3f199a7db8df7d25,36.855527203094816,0,0,36.855527203094816,0,0,183.36666666666667
0xbcf70bc29db9f29bc2d299050aae17e01d835ffc,36.84934119833507,36.84934119833507,0,0,37.06091330752937,0,0
0x630be77015a972686b094b1391a0a954bb86d089,36.8347272771196,36.8347272771196,0,0,37.02140772557582,0,0
0xc5bedb538692db84defcde39a8784d6f9b3a857f,36.82937374651826,36.82937374651826,0,0,36.93129682488338,0,0
0x422516ff31960d4696303377f9c77723e18ff26e,36.82333504573821,36.82333504573821,0,0,37.00995775773157,0,0
0x916969e887522839e1d94e1bf486512752307808,36.8134275,36.8134275,0,0,37,0,0
0x81649cfd131acde8d33a1d3480ef4da5344859c3,36.802171635777825,36.802171635777825,0,0,36.9621167104935,0,0
0xb058dceeb3618dac49d3da6a0229d6cfe5667b22,36.77759586835097,0,0,36.77759586835097,0,0,185.44945711316493
0x7820de52f4c292ab1b02ebf1cde3f19bfe278877,36.76699237527996,36.76699237527996,0,0,36.9533295394828,0,0
0xee58ffeb7ff022378902d64a5e4cbea6defb0c18,36.764177103749994,36.764177103749994,0,0,36.95049999999999,0,0
0x022f3d8f1c91c674a381b69bd1d3c29b88312121,36.74871836718933,36.74871836718933,0,0,36.934962917701846,0,0
0x979665f3cc6ba11732a61400e28f88879b3bba5a,36.73295913737237,7.045879684353044,29.687079453019322,0,7.103301351820893,27.58680982760451,0
0x93abc241e6c780a6c11560a9380174d2ec970436,36.725661881222315,36.725661881222315,0,0,36.911789580180375,0,0
0xa99763753f5d171857f557fce4d0656e7f6f29f8,36.72289853531834,36.72289853531834,0,0,36.90901222948553,0,0
0xd07f11a27b0be32d6eae611c5bf44a62f89ceb17,36.719410968556154,36.719410968556154,0,0,36.905506987540825,0,0
0x67ae22bdeeeea682c5918cfb1339f6715c229b77,36.7180069737961,36.7180069737961,0,0,36.90409587725718,0,0
0x2b8ed27d958946d2805820c5aeae4365dea8df26,36.69081639674324,36.69081639674324,0,0,36.83972591796966,0,0
0x2f43b69f4ea32be168f19b998aaf5c3d87dbbdd6,36.684764955374355,3.8712763447545675,32.629660247308436,0.18382836331134614,3.88173226915306,30.42421597400344,0.8807563329442575
0x3b28561a6c8ff2502dcb23f3ebc0bc0633a7cc8c,36.67882006193554,36.67882006193554,0,0,36.86471036394574,0,0
0x3db0e04982689258942f4b4236880ec55238e35c,36.66084162890896,36.66084162890896,0,0,36.84664081521971,0,0
0x998c68f61b1070594bdc6def195cc2006a0c0cbe,36.659414293146654,36.659414293146654,0,0,36.845206245640284,0,0
0xc51634537de65db92ebac48410e130aa4159be75,36.65778273653723,36.65778273653723,0,0,36.95573589725647,0,0
0xf55cbbda7e19fc0cf35e9d8cda119fc8a49e6d16,36.65577145811161,36.65577145811161,0,0,36.84154494851448,0,0
0xb137c646562d5735e08ee8530d3bba6a0c96f812,36.65398751836318,36.65398751836318,0,0,36.839751967660106,0,0
0xf79e3fd94c94a92175cd9987919c6de7b281a036,36.64121629020233,36.64121629020233,0,0,36.82691601420395,0,0
0xe1fef770c1026824cdaecb2ee6bdd725c1138827,36.62168708266039,36.62168708266039,0,0,37.09470216174908,0,0
0xb9c47ed67cabc5a6a9c11a7ab851cb89e64cfd34,36.60616451749774,36.60616451749774,0,0,36.76065314289635,0,0
0x695052bcd87dc128e5b1b509dd3611f55b04ed4a,36.59387876856183,0,36.59387876856183,0,0,34.70593806889156,0
0xdfd61f909c41d99ed649021135b75e29559d5180,36.59272293768945,36.59272293768945,0,0,37.026126085563,0,0
0x51a0cc58de07f8bcb28ecda2638a406d7a0c067c,36.56534082990806,36.56534082990806,0,0,36.750656012852865,0,0
0x9be751fdbf66fe1d9b89869cbb19d811d41999af,36.53702339894021,36.53702339894021,0,0,36.722195067568414,0,0
0x957de4ec3062c5af747ab13c0250ea0976a8e744,36.52854501873015,36.52854501873015,0,0,36.71367371845547,0,0
0x3c64affc248d951bc3d4c008b8dc0de89009951d,36.52736830242011,36.52736830242011,0,0,36.67884781831248,0,0
0x0adc342613172b8324bcb4c59c2d79c27577d2eb,36.52632905191726,36.52632905191726,0,0,36.711446520999395,0,0
0x256ec6252edaf37a6e7c2269d41c2c09d3ceef61,36.52128054368743,36.52128054368743,0,0,36.70637242664882,0,0
0xea771fa22f14768de65d0c64660f622a5fb6b3a2,36.52083334521169,36.52083334521169,0,0,36.669052990951386,0,0
0x4b325dd8a07a7741a2b86fe736328b38d8180bcd,36.520112287824375,36.520112287824375,0,0,36.70519825000001,0,0
0x5d0fc78eb5f24aa491ae876f5ac62500753444dd,36.50126790041431,36.50126790041431,0,0,36.682081704071564,0,0
0xc2b666df1281de9452b55ad735a33a7f647c8680,36.49897159325547,36.49897159325547,0,0,36.683950413214106,0,0
0xd82d911d033ae55eaefd4171c6dac9fc4c5199b7,36.44725079054599,36.44725079054599,0,0,36.68824011633874,0,0
0x8c7d8fa3335c1ff7708997a76f02521758662b39,36.44456409212123,36.44456409212123,0,0,36.590240281965514,0,0
0x94d42102d98c878826e8b165db91f480cb434287,36.4428599191593,36.4428599191593,0,0,36.57105013078714,0,0
0x0d8568965daa2a29e3db9d05c36bf934810142b1,36.43122744955709,17.03454706909366,19.39668038046343,0,17.120879101965322,18.240375835293285,0
0x4cdcbc8427c3c83cfe5509336ed7b8a4ae69afb3,36.423184023655665,36.423184023655665,0,0,36.67568363016492,0,0
0x045d685d23e8aa34dc408a66fb408f20dc84d785,36.414681383501936,36.414681383501936,0,0,36.64939045521459,0,0
0x4a5d080e5ee5cfd8870ac08f4e96d0b6e6bb7f78,36.412468144039636,36.412468144039636,0,0,36.48792729024885,0,0
0xaac9190873a3f610679e0444ed638841984f5517,36.410419929441275,0,36.410419929441275,0,0,34.549546789796075,0
0x1e14083be5db7c075cd0925c602d3b0192081b8c,36.40942354574553,36.40942354574553,0,0,37.00321412277368,0,0
0xa7f9e7eefa297ea059026bdfe31946d188b775ef,36.40409275613594,36.40409275613594,0,0,36.58859072486608,0,0
0xa125e7e66790ad10351630132eb208b25cd3cc5f,36.38671040642634,36.38671040642634,0,0,36.566964809873106,0,0
0xc1cbeadb7ce87f8f628d35879cb89085d34944d2,36.3832540741741,36.3832540741741,0,0,36.56357657069416,0,0
0xa9219af69e9d9fc176fc9161de1f6140a3eb5de2,36.382611807152465,36.382611807152465,0,0,36.5670009092373,0,0
0x2e33628f305daf271d0334848c2cab67aae3d0c1,36.380360675994844,36.380360675994844,0,0,36.56331117055726,0,0
0xcf84c859be33f22b3732d5305c09a823d6561503,36.37464375613787,6.63970327381116,29.73494048232671,0,6.693814733352636,27.630929571189643,0
0x8c302250f1f5f4a933b7a62b52e998b0a40c3917,36.36645628336027,36.36645628336027,0,0,36.5503026637087,0,0
0x09e5a5553460250fbb4088130a8e75e8dc003e0b,36.33659871787079,36.33659871787079,0,0,36.520754623057556,0,0
0x71ca99601828b7e8c5100e25cd86beaaac34c4d6,36.3198116899886,36.3198116899886,0,0,36.50388251758351,0,0
0x2e67c0b61e896d777a5c4000a5b09816e5377c6b,36.31633414293517,36.31633414293517,0,0,36.61230065900241,0,0
0x563a2b808897e9777a55f6c7e2a1f68638c00738,36.306441063704575,36.306441063704575,0,0,36.490444128221135,0,0
0xa6b5352000b8804ab15c76fe571a208e1fcd6e0b,36.30396102637063,36.30396102637063,0,0,36.56449524314309,0,0
0x2d843a593e4dbd15c655795f967524a16e8454cd,36.296913689348315,36.296913689348315,0,0,36.48086846860122,0,0
0x62186b4385ee3aae3f15e2166a2ceb6146b20cf7,36.296590231335934,36.296590231335934,0,0,36.401066492321256,0,0
0x44a24edf75f36f4d1e1db82fe266d70adb606bcf,36.280395492323166,36.280395492323166,0,0,36.464266556433984,0,0
0x66c4094f7e224d1ffb86ea7b8580f2cad2dea004,36.274481465244314,36.274481465244314,0,0,36.45832255673667,0,0
0xe09541da13e3a3b1bd1e64ee8e46885a4ac7d165,36.269629167568134,36.269629167568134,0,0,36.374027823711884,0,0
0xfa4174c361ef960e1cb619675cc54cd2169bb825,36.205692212259116,36.205692212259116,0,0,36.61970782809203,0,0
0x89dd5090959ff4bdf13f72924fece867e39dd8af,36.19242299459881,36.19242299459881,0,0,36.37584820919368,0,0
0x6cc1e30d7babacb8b91e7d244a2abaca036e38ea,36.18261640787571,36.18261640787571,0,0,36.36599192214312,0,0
0xabb9da457d8e40def6069cda85e2835a92a9d9ae,36.18034237180775,36.18034237180775,0,0,36.38914523325928,0,0
0xd6e0bedc0793580e4bf1a8236ca528b5bfd05a28,36.16104472375975,36.16104472375975,0,0,36.34431091153113,0,0
0x0799e7c50e53fbe069ad0c814b934d2c73043a0e,36.16015832932494,36.16015832932494,0,0,36.34342002480001,0,0
0x59550c08406451b17166252d91eb82818a1f90f7,36.13648718509058,36.13648718509058,0,0,36.31962891388885,0,0
0xf281ef6031a09346445aa6213f5de40362ff5de6,36.11489501189693,0,36.11489501189693,0,0,34.1886597953627,0
0x17092819e984e64f008583463e61d769ccd6c2e7,36.08748458254615,36.08748458254615,0,0,36.26715491732867,0,0
0x7fddaf4e0274dd6eaf0fc347dbee3a343ff09ce7,36.08621929716671,36.08621929716671,0,0,36.26910626551053,0,0
0x94ea2e691a3f74c626ede16170e38094e472081e,36.082663870447526,36.082663870447526,0,0,36.26553281969081,0,0
0x4d7f1a8d30858694915827043a925e55bb497f7b,36.07892065443022,36.07892065443022,0,0,36.261770632846336,0,0
0x248c5eb18f4f8061d7496a87d8ce7fcbe567271b,36.07863260534831,36.07863260534831,0,0,36.290274248188304,0,0
0x7f1a794126544e9b31567c9933cc61762509ab1a,36.06979513623264,36.06979513623264,0,0,36.249829528031036,0,0
0x118e900d39744665b6621df27e7d31dcfb6fb127,36.06940396484481,36.06940396484481,0,0,36.252205712148324,0,0
0x301c1b056989a7882ea09457eed14733bcf2029c,36.06275060507319,36.06275060507319,0,0,36.24328948892036,0,0
0x765cc8e3fcc8f5e21b0ea4b651fb656554acd653,36.052708541449654,36.052708541449654,0,0,36.23542567541795,0,0
0x46d6a4f89f95cdf9da95cccf7773c5a7b2725172,36.044592750543224,36.044592750543224,0,0,36.22726875323139,0,0
0xf908b2d89ed8f34f073355b8f779013125abcb42,36.03064846457054,36.03064846457054,0,0,36.21325379684111,0,0
0xd6f1582aadb0eba6cc79f2f04a22ac63f122a5ac,36.005258870654224,36.005258870654224,0,0,36.07175667636581,0,0
0x4eb7ea3a46177569dfdc52dfad6679738b66caac,36.00377085327514,36.00377085327514,0,0,36.4289662650159,0,0
0xcae323b6c34d6a159b5d48b0dc0d3acddc3882ac,36.00161413979229,36.00161413979229,0,0,36.22751078328144,0,0
0x9dcb43ceda44ba25ec9ae8dab5bff96fee832350,35.99624900174019,35.99624900174019,0,0,36.169564905938955,0,0
0x111b1e1de344d21d0748979d0e179a0c9b2260b0,35.94882553143712,35.94882553143712,0,0,36.353786999841006,0,0
0x844d334dcf689e53cebc69ad5991894e64c22067,35.94481129341667,35.94481129341667,0,0,36.152899999999995,0,0
0x0100d97b122bce9553fc684f5ab0ae1e521206b7,35.932802034444755,35.932802034444755,0,0,36.357404183262126,0,0
0xe4034d3b4b58ad3f176d0a6b206275f46fe1ed19,35.93045090629402,35.93045090629402,0,0,36.03703507713225,0,0
0x2a88b55c7f8d3aaeb62279928c44f67ca655f3bd,35.92302975968279,35.92302975968279,0,0,36.10148356118544,0,0
0x68a1c72791a4eccef045479da5dd1e5f6c978690,35.91830677145227,35.91830677145227,0,0,36.02169249238649,0,0
0xbec2944d6f11bf6b380be7df27c4a2ffdaebf597,35.8765634494918,35.8765634494918,0,0,36.2501813571432,0,0
0xf93f14ba094ad2fcfa95a2e13d7c635d2e1e4fed,35.8699558900611,35.8699558900611,0,0,36.051746823418185,0,0
0xf60a09c7a26651f72c0794d3611c1c8b95c38d63,35.866982727116074,35.866982727116074,0,0,36.04875859231783,0,0
0xc8abc127d5689e1e69a71260dc269ae7b2ba70df,35.86578610874954,35.86578610874954,0,0,36.04601214713994,0,0
0xa5c4cdbeda794db8e52e57fb74fb7e840ce1c450,35.86497667026528,35.86497667026528,0,0,36.046742368659245,0,0
0xe248bcaefe4e930b349f14349198910bb775c5ce,35.86408108013274,35.86408108013274,0,0,36.04584223962605,0,0
0x7c45e4371a3570eb527db6f494af9c618bd9de18,35.86332862779656,35.86332862779656,0,0,36.045085973819546,0,0
0xe4cde99db6e2685151188f4c6dc816abd9a69914,35.8629524523785,35.8629524523785,0,0,36.04470789192352,0,0
0x815911fcc6e6245d35a2a870d8540b9a856604e4,35.8629280075161,35.8629280075161,0,0,36.04468332317321,0,0
0xa1e0d74b662558a1ad46da9978417345a0ef6d31,35.8577649993292,35.8577649993292,0,0,36.080645189352126,0,0
0x0e37ee38c6581e780f6ad148489885ce40eb6d4c,35.84990997649099,35.84990997649099,0,0,36.03060845455044,0,0
0xc9bc7713ca6bb6b2127e775d04fbba7b97f3390f,35.846832112788995,35.846832112788995,0,0,36.028505853555544,0,0
0xcc7134f11235aa5da929175ea5203d6178dc4879,35.832975374534946,35.832975374534946,0,0,36.02314651310338,0,0
0x938c2d0e522d95743ddae265f1bd43d4eaf4b6db,35.81744218307285,35.81744218307285,0,0,35.99896697403944,0,0
0x45a6c0f5542334dcc09628b3028d1340edab4ce5,35.81603425803457,35.81603425803457,0,0,35.997063084843376,0,0
0x6d6c5dbfef053ccd262ce6fe37253029308a9a30,35.81521057169714,35.81521057169714,0,0,35.99672405273304,0,0
0x8b7ffab396dd79dfc92f9de8f988704e6c788b0a,35.80439364823102,35.80439364823102,0,0,35.985852308496604,0,0
0x2719580ea9d7f5cf3458ca43c358c2932684440c,35.79820942335597,35.79820942335597,0,0,35.97963674162561,0,0
0x66621adc84116651b653212d9badea59cd9b1f9e,35.795797890279125,35.795797890279125,0,0,35.977212986764876,0,0
0x6c6eaeea7f1d829b7d6c872ccb52713fdd398130,35.79525686322489,35.79525686322489,0,0,35.97666921775543,0,0
0x9b254ca9fda288d3e8146d12277a0888e8d88b78,35.79149728231598,35.79149728231598,0,0,35.97289058308116,0,0
0x22a175c8a7e80154bc5ab6eec8b3e6fa11364b75,35.769170261614484,7.6683284295545775,28.10084183205991,0,7.716444318100089,26.59354269695773,0
0xb11bed55ac47a8d4961f35a66d155ed6eaf45b3a,35.75085613864261,0,35.75085613864261,0,0,33.64234646401056,0
0xc5817b8ef75bc53af3f31a6c445e96d4c2d4dc5d,35.73140781943513,35.73140781943513,0,0,35.912496583457205,0,0
0xd93bfd12b3a521682cf703d0e86f6e1d93dc6e6a,35.72718045271407,35.72718045271407,0,0,35.906348815582355,0,0
0x3eb0eac9911fb9861be3123c23ef913f536592c7,35.71309388425268,35.71309388425268,0,0,35.750549355903324,0,0
0xa8a6e993c174efe64b9b7c4feb9317578b896d72,35.70930500323812,35.70930500323812,0,0,35.88997298384087,0,0
0x850aa02bc6b792b7f14e24d433511455fc7f9a24,35.70122371899397,35.70122371899397,0,0,35.87816354741388,0,0
0xb2a346facc27cfba8c3ead6c1da94b1f7def6f83,35.69540387381779,35.69540387381779,0,0,35.876310167839115,0,0
0xd08d88c38da7bdd96c9ab98f7ffffb256b9329c5,35.69262507236553,35.69262507236553,0,0,35.873517283266395,0,0
0x8b09c4fd7f3beafc91bbca198313cfd0d1a5ecbb,35.679203045983606,35.679203045983606,0,0,35.76506244532154,0,0
0x4a57e116636365fe369ac0b92d1295420cd34817,35.66462298342387,35.66462298342387,0,0,35.84537327817908,0,0
0x67b3a139cd71ce4ace18c14ad93743649d241d7d,35.658441526790746,35.658441526790746,0,0,35.839160493579634,0,0
0xdfc28140a898b87bf1e5d82eb69b0b1c68a70d09,35.65335029473213,35.65335029473213,0,0,35.8304564644172,0,0
0x22886a74a0fcf75d1b22df2eeafddd7a989c368d,35.65192278487156,35.65192278487156,0,0,35.83260871431349,0,0
0x9872421a71e1b12cbf62e649b121e394c9bc1ed7,35.64400125,35.64400125,0,0,35.75,0,0
0xb20a5840d6231e488e61553dab217b94a3822a27,35.63885667826573,0,35.63885667826573,0,0,32.95228849673214,0
0xace8976533f9197163810407efc0a7fa06a8bb12,35.634948339034885,35.634948339034885,0,0,35.81554824104034,0,0
0xbb950ac5f561586e4aa5ab4e1395bd0f0f581f3e,35.61900279332689,35.61900279332689,0,0,35.797772922022226,0,0
0x148a758d2e8463cddb0b85b312720317f7075469,35.60645398680237,35.60645398680237,0,0,35.7869094778444,0,0
0x6457e4912d094c6e9a14437136f3ddfe430720c7,35.602877383973144,35.602877383973144,0,0,35.78331474859293,0,0
